timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-20T15:41:54,rlsb,7b293e3d-63c2-40b0-83e6-547cbea16d35,ppo_atari__PongNoFrameskip-v4__2__2025_01_20_15_38_43,180.77263590000075,0.0022608236207501,1.2506448276833251e-05,82.5,95.01539680090424,1.491807460784912,0.0041426994583333,0.0026185804281959,7.482707090922023e-05,0.0068361069574385,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:45:55,rlsb,9360dfba-10e7-4942-96a3-8d60998e127a,ppo_atari__AlienNoFrameskip-v4__3__2025_01_20_15_42_14,210.40472679999948,0.0025668343830771,1.219950911804894e-05,82.5,54.251469814452754,1.4920778274536133,0.004821767493125,0.0028525222820159,8.710931132298612e-05,0.0077613990864639,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:49:39,rlsb,55a4e17a-2e34-4751-a18a-350f4c6bada5,ppo_atari__AmidarNoFrameskip-v4__3__2025_01_20_15_46_15,193.8918766999996,0.0023979263169516,1.2367337702661085e-05,82.5,48.89344806662125,1.4919805526733398,0.0044433474937499,0.0027270591260899,8.026106970707077e-05,0.007250667689547,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:53:08,rlsb,596f65a0-96e7-4bc0-bad0-c07dba137485,ppo_atari__AssaultNoFrameskip-v4__3__2025_01_20_15_50_00,176.73574499999995,0.0021816925188312,1.234437616924202e-05,82.5,48.73636837921104,1.4915499687194824,0.0040501876066666,0.0024735069788039,7.314174890254878e-05,0.0065968363343731,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:57:06,rlsb,36516f87-1e6c-42ec-a10b-f46449d568e5,ppo_atari__BoxingNoFrameskip-v4__3__2025_01_20_15_53_30,205.4079270000002,0.0025281995163419,1.2308188653020676e-05,82.5,47.03515753680503,1.4917445182800293,0.0047072578827083,0.00285229950406,8.50205205179176e-05,0.0076445779072862,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:01:01,rlsb,6446b428-ed6c-4767-afc2-ea6cad45ed38,ppo_atari__BreakoutNoFrameskip-v4__3__2025_01_20_15_57_28,201.36488760000063,0.0024831548721503,1.2331617998282508e-05,82.5,55.63273521939607,1.4920778274536133,0.0046146050431249,0.0028104069705459,8.336331561351157e-05,0.0075083753292844,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:05:11,rlsb,6b9704ab-d8ed-4018-b989-1a8fcf7732d6,ppo_atari__FreewayNoFrameskip-v4__3__2025_01_20_16_01_22,217.1774123000013,0.0026848509600659,1.2362477900589315e-05,82.5,50.25743432327573,1.4921793937683103,0.0049769748760415,0.003051349941078,8.992384205815812e-05,0.0081182486591777,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:08:56,rlsb,edf9fc1b-19d8-422c-b91c-dac7af5206f0,ppo_atari__MsPacmanNoFrameskip-v4__3__2025_01_20_16_05_33,192.24515990000145,0.0023966786225034,1.2466782642278546e-05,82.5,46.36456821953985,1.4917445182800293,0.0044056113222917,0.0027617080426979,7.957564073540063e-05,0.0072468950057251,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:12:30,rlsb,a080d6f9-7c85-42a4-b5e0-1486764fed1b,ppo_atari__PongNoFrameskip-v4__3__2025_01_20_16_09_17,183.0048954000013,0.0022932929680675,1.2531320340120072e-05,82.5,49.41377981756671,1.4919848442077637,0.0041938549239584,0.002664669353956,7.576102880483252e-05,0.0069342853067192,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:16:33,rlsb,563d2f8c-7f31-4160-81a9-03edb5692424,ppo_atari__AlienNoFrameskip-v4__4__2025_01_20_16_12_51,211.05897670000195,0.0025678233416583,1.2166378240847062e-05,82.5,26.87522802079988,1.4927058219909668,0.0048367575002082,0.0028402339388519,8.739798533865697e-05,0.0077643894243988,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:20:16,rlsb,1da109a6-168b-4707-999a-9d370f67d2cd,ppo_atari__AmidarNoFrameskip-v4__4__2025_01_20_16_16_53,193.5973821999978,0.0024007832620785,1.2400907671356838e-05,82.5,47.56417884126444,1.492668628692627,0.0044365990487499,0.002742520805126,8.018644961686573e-05,0.0072593063034928,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:23:45,rlsb,ad07ce1b-7e9e-47ef-b3a9-ce942199d16a,ppo_atari__AssaultNoFrameskip-v4__4__2025_01_20_16_20_38,176.95266849999825,0.0022360344210419,1.2636341909938191e-05,82.5,49.9725822963504,1.4916586875915527,0.0040551589489582,0.0026327496061979,7.324270072322237e-05,0.0067611512558794,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:27:41,rlsb,5523ed47-25f3-44e2-be21-579a3b4c877b,ppo_atari__BoxingNoFrameskip-v4__4__2025_01_20_16_24_06,204.41381900000124,0.0025372855904839,1.241249541198538e-05,82.5,50.02853207737152,1.4926214218139648,0.0046844755970833,0.0029029176001099,8.4658491810368e-05,0.0076720516890037,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:31:35,rlsb,2145e781-0228-4bb8-b059-a8a9799542af,ppo_atari__BreakoutNoFrameskip-v4__4__2025_01_20_16_28_03,201.42518420000124,0.002505608764222,1.2439401627823198e-05,82.5,53.64932517564465,1.491562843322754,0.0046159861710416,0.00287692174598,8.336178774819055e-05,0.0075762697047698,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:35:42,rlsb,b37c3a1e-9ee6-46cf-9c65-cd729cbe841f,ppo_atari__FreewayNoFrameskip-v4__4__2025_01_20_16_31_56,215.2794156999989,0.0026450892949187,1.2286772919361572e-05,82.5,51.88271469832415,1.491485595703125,0.0049334776172917,0.0029754509914699,8.909174367968036e-05,0.0079980203524414,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:39:27,rlsb,637ad9cd-815b-4f8e-b04e-b162d21b1397,ppo_atari__MsPacmanNoFrameskip-v4__4__2025_01_20_16_36_05,192.35562520000167,0.002347650160665,1.2204738791621288e-05,82.5,49.10570114410044,1.492624282836914,0.0044081418516668,0.0026108423664499,7.966224402021641e-05,0.007098646462137,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T16:43:01,rlsb,6eedc48b-43b1-4c2a-b28a-4c1be3c180b4,ppo_atari__PongNoFrameskip-v4__4__2025_01_20_16_39_48,182.30863089999912,0.0022882655504861313,1.2551602955875977e-05,82.5,60.923989792485095,1.4920377731323242,0.004177899449166587,0.002665713521458002,7.547081219379777e-05,0.006919083782818387,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
